timestamp,count
1970-01-01 00:00:00.338769360,85.4334
1970-01-01 00:00:00.338769420,81.9626
1970-01-01 00:00:00.338769480,82.6873
1970-01-01 00:00:00.338769540,83.6986
1970-01-01 00:00:00.338769600,83.7196
1970-01-01 00:00:00.338769660,86.7088
1970-01-01 00:00:00.338769720,84.369
1970-01-01 00:00:00.338769780,86.7121
1970-01-01 00:00:00.338769840,86.8716
1970-01-01 00:00:00.338769900,83.3781
1970-01-01 00:00:00.338769960,91.9046
1970-01-01 00:00:00.338770020,86.891
1970-01-01 00:00:00.338770080,83.069
1970-01-01 00:00:00.338770140,83.5436
1970-01-01 00:00:00.338770200,88.8204
1970-01-01 00:00:00.338770260,87.1741
1970-01-01 00:00:00.338770320,83.3444
1970-01-01 00:00:00.338770380,89.3043
1970-01-01 00:00:00.338770440,88.2063
1970-01-01 00:00:00.338770500,86.8699
1970-01-01 00:00:00.338770560,89.4576
1970-01-01 00:00:00.338770620,86.4677
1970-01-01 00:00:00.338770680,84.4437
1970-01-01 00:00:00.338770740,83.5074
1970-01-01 00:00:00.338770800,78.5641
1970-01-01 00:00:00.338770860,98.5209
1970-01-01 00:00:00.338770920,85.1591
1970-01-01 00:00:00.338770980,83.9932
1970-01-01 00:00:00.338771040,85.7439
1970-01-01 00:00:00.338771100,82.0811
1970-01-01 00:00:00.338771160,81.4424
1970-01-01 00:00:00.338771220,77.6519
1970-01-01 00:00:00.338771280,86.7951
1970-01-01 00:00:00.338771340,79.4717
1970-01-01 00:00:00.338771400,78.4727
1970-01-01 00:00:00.338771460,82.3431
1970-01-01 00:00:00.338771520,74.5114
1970-01-01 00:00:00.338771580,78.0242
1970-01-01 00:00:00.338771640,81.8391
1970-01-01 00:00:00.338771704,78.9632
1970-01-01 00:00:00.338771760,84.82600000000001
1970-01-01 00:00:00.338771820,84.2387
1970-01-01 00:00:00.338771880,81.6799
1970-01-01 00:00:00.338771940,80.8482
1970-01-01 00:00:00.338772,85.5033
1970-01-01 00:00:00.338772060,87.1183
1970-01-01 00:00:00.338772120,83.0998
1970-01-01 00:00:00.338772180,87.3975
1970-01-01 00:00:00.338772240,81.5624
1970-01-01 00:00:00.338772300,81.4218
1970-01-01 00:00:00.338772360,84.1118
1970-01-01 00:00:00.338772420,78.32
1970-01-01 00:00:00.338772480,82.6624
1970-01-01 00:00:00.338772540,78.9247
1970-01-01 00:00:00.338772600,81.0308
1970-01-01 00:00:00.338772660,103.29899999999999
1970-01-01 00:00:00.338772720,88.5057
1970-01-01 00:00:00.338772780,82.3288
1970-01-01 00:00:00.338772840,77.7031
1970-01-01 00:00:00.338772900,80.8612
1970-01-01 00:00:00.338772960,85.3369
1970-01-01 00:00:00.338773020,81.5927
1970-01-01 00:00:00.338773080,80.3064
1970-01-01 00:00:00.338773140,77.0381
1970-01-01 00:00:00.338773200,78.7574
1970-01-01 00:00:00.338773260,85.5512
1970-01-01 00:00:00.338773320,81.3177
1970-01-01 00:00:00.338773380,79.5445
1970-01-01 00:00:00.338773440,80.4187
1970-01-01 00:00:00.338773500,79.7581
1970-01-01 00:00:00.338773560,83.9825
1970-01-01 00:00:00.338773620,80.7959
1970-01-01 00:00:00.338773680,80.0815
1970-01-01 00:00:00.338773740,82.6449
1970-01-01 00:00:00.338773800,84.8735
1970-01-01 00:00:00.338773860,88.2266
1970-01-01 00:00:00.338773920,83.2321
1970-01-01 00:00:00.338773980,80.6811
1970-01-01 00:00:00.338774040,77.104
1970-01-01 00:00:00.338774100,77.9797
1970-01-01 00:00:00.338774160,78.4325
1970-01-01 00:00:00.338774220,82.6455
1970-01-01 00:00:00.338774280,80.8226
1970-01-01 00:00:00.338774340,84.6619
1970-01-01 00:00:00.338774400,77.8516
1970-01-01 00:00:00.338774460,95.6894
1970-01-01 00:00:00.338774520,85.369
1970-01-01 00:00:00.338774580,80.4694
1970-01-01 00:00:00.338774640,82.0621
1970-01-01 00:00:00.338774700,82.92
1970-01-01 00:00:00.338774760,80.9108
1970-01-01 00:00:00.338774820,85.1283
1970-01-01 00:00:00.338774880,82.3507
1970-01-01 00:00:00.338774940,82.6226
1970-01-01 00:00:00.338775,76.3966
1970-01-01 00:00:00.338775060,82.2709
1970-01-01 00:00:00.338775120,77.3987
1970-01-01 00:00:00.338775180,76.2143
1970-01-01 00:00:00.338775240,80.4318
1970-01-01 00:00:00.338775300,77.8702
1970-01-01 00:00:00.338775360,83.0955
1970-01-01 00:00:00.338775420,78.9963
1970-01-01 00:00:00.338775480,81.4854
1970-01-01 00:00:00.338775540,83.3023
1970-01-01 00:00:00.338775600,82.4257
1970-01-01 00:00:00.338775660,88.5323
1970-01-01 00:00:00.338775720,84.25399999999999
1970-01-01 00:00:00.338775780,82.2121
1970-01-01 00:00:00.338775840,79.4575
1970-01-01 00:00:00.338775900,81.1419
1970-01-01 00:00:00.338775960,82.9113
1970-01-01 00:00:00.338776020,79.3373
1970-01-01 00:00:00.338776080,80.5599
1970-01-01 00:00:00.338776140,79.3913
1970-01-01 00:00:00.338776200,80.3101
1970-01-01 00:00:00.338776260,91.3485
1970-01-01 00:00:00.338776320,86.6252
1970-01-01 00:00:00.338776380,81.2234
1970-01-01 00:00:00.338776440,83.8049
1970-01-01 00:00:00.338776500,83.3095
1970-01-01 00:00:00.338776560,87.4043
1970-01-01 00:00:00.338776620,83.2834
1970-01-01 00:00:00.338776680,81.7483
1970-01-01 00:00:00.338776740,80.4901
1970-01-01 00:00:00.338776800,81.2276
1970-01-01 00:00:00.338776860,84.6082
1970-01-01 00:00:00.338776920,80.2291
1970-01-01 00:00:00.338776980,79.0504
1970-01-01 00:00:00.338777040,82.3128
1970-01-01 00:00:00.338777100,79.3227
1970-01-01 00:00:00.338777160,85.3769
1970-01-01 00:00:00.338777220,79.0743
1970-01-01 00:00:00.338777280,79.0313
1970-01-01 00:00:00.338777340,83.3597
1970-01-01 00:00:00.338777400,80.7813
1970-01-01 00:00:00.338777460,83.1752
1970-01-01 00:00:00.338777520,81.0058
1970-01-01 00:00:00.338777580,80.0681
1970-01-01 00:00:00.338777640,82.5672
1970-01-01 00:00:00.338777700,81.0834
1970-01-01 00:00:00.338777760,80.52600000000001
1970-01-01 00:00:00.338777820,75.8687
1970-01-01 00:00:00.338777880,74.5236
1970-01-01 00:00:00.338777940,79.98
1970-01-01 00:00:00.338778,79.3691
1970-01-01 00:00:00.338778060,96.0678
1970-01-01 00:00:00.338778120,83.15100000000001
1970-01-01 00:00:00.338778180,81.3179
1970-01-01 00:00:00.338778240,81.8331
1970-01-01 00:00:00.338778300,83.3606
1970-01-01 00:00:00.338778360,84.0088
1970-01-01 00:00:00.338778420,82.7132
1970-01-01 00:00:00.338778480,81.4246
1970-01-01 00:00:00.338778540,83.2204
1970-01-01 00:00:00.338778600,79.8332
1970-01-01 00:00:00.338778660,88.4936
1970-01-01 00:00:00.338778720,84.7451
1970-01-01 00:00:00.338778780,84.1309
1970-01-01 00:00:00.338778840,83.3233
1970-01-01 00:00:00.338778900,84.3322
1970-01-01 00:00:00.338778960,91.0766
1970-01-01 00:00:00.338779020,85.3004
1970-01-01 00:00:00.338779080,83.3243
1970-01-01 00:00:00.338779140,86.6191
1970-01-01 00:00:00.338779200,85.0302
1970-01-01 00:00:00.338779260,88.0285
1970-01-01 00:00:00.338779320,88.5011
1970-01-01 00:00:00.338779380,84.2207
1970-01-01 00:00:00.338779440,84.669
1970-01-01 00:00:00.338779500,83.8362
1970-01-01 00:00:00.338779560,88.0671
1970-01-01 00:00:00.338779620,83.9268
1970-01-01 00:00:00.338779680,84.1014
1970-01-01 00:00:00.338779740,84.9445
1970-01-01 00:00:00.338779800,85.8511
1970-01-01 00:00:00.338779860,99.7327
1970-01-01 00:00:00.338779920,90.2367
1970-01-01 00:00:00.338779980,89.3251
1970-01-01 00:00:00.338780040,88.0072
1970-01-01 00:00:00.338780100,87.0688
1970-01-01 00:00:00.338780160,99.3914
1970-01-01 00:00:00.338780220,89.57
1970-01-01 00:00:00.338780280,85.6301
1970-01-01 00:00:00.338780340,88.2008
1970-01-01 00:00:00.338780400,90.5872
1970-01-01 00:00:00.338780460,95.9138
1970-01-01 00:00:00.338780520,94.3117
1970-01-01 00:00:00.338780580,96.93
1970-01-01 00:00:00.338780640,92.9925
1970-01-01 00:00:00.338780700,92.3604
1970-01-01 00:00:00.338780760,101.35600000000001
1970-01-01 00:00:00.338780820,98.1548
1970-01-01 00:00:00.338780880,96.0772
1970-01-01 00:00:00.338780940,95.984
1970-01-01 00:00:00.338781,101.488
1970-01-01 00:00:00.338781060,105.12
1970-01-01 00:00:00.338781120,98.4258
1970-01-01 00:00:00.338781180,95.9974
1970-01-01 00:00:00.338781240,98.2031
1970-01-01 00:00:00.338781300,98.4853
1970-01-01 00:00:00.338781360,96.0476
1970-01-01 00:00:00.338781420,94.4281
1970-01-01 00:00:00.338781480,94.661
1970-01-01 00:00:00.338781540,96.7688
1970-01-01 00:00:00.338781600,97.0348
1970-01-01 00:00:00.338781660,118.845
1970-01-01 00:00:00.338781720,107.339
1970-01-01 00:00:00.338781780,104.13799999999999
1970-01-01 00:00:00.338781840,100.633
1970-01-01 00:00:00.338781900,103.281
1970-01-01 00:00:00.338781960,104.64399999999999
1970-01-01 00:00:00.338782020,99.2495
1970-01-01 00:00:00.338782080,98.2158
1970-01-01 00:00:00.338782140,97.4557
1970-01-01 00:00:00.338782200,97.6301
1970-01-01 00:00:00.338782260,106.805
1970-01-01 00:00:00.338782320,102.84700000000001
1970-01-01 00:00:00.338782380,98.84899999999999
1970-01-01 00:00:00.338782440,98.0912
1970-01-01 00:00:00.338782500,96.785
1970-01-01 00:00:00.338782560,109.3
1970-01-01 00:00:00.338782620,100.319
1970-01-01 00:00:00.338782680,104.75
1970-01-01 00:00:00.338782740,104.146
1970-01-01 00:00:00.338782800,104.99
1970-01-01 00:00:00.338782860,111.41
1970-01-01 00:00:00.338782920,109.29700000000001
1970-01-01 00:00:00.338782980,105.541
1970-01-01 00:00:00.338783040,106.734
1970-01-01 00:00:00.338783100,106.789
1970-01-01 00:00:00.338783160,104.639
1970-01-01 00:00:00.338783220,99.9821
1970-01-01 00:00:00.338783280,102.319
1970-01-01 00:00:00.338783340,103.303
1970-01-01 00:00:00.338783400,102.26899999999999
1970-01-01 00:00:00.338783460,127.454
1970-01-01 00:00:00.338783520,112.211
1970-01-01 00:00:00.338783580,106.367
1970-01-01 00:00:00.338783640,104.792
1970-01-01 00:00:00.338783700,101.209
1970-01-01 00:00:00.338783760,110.07700000000001
1970-01-01 00:00:00.338783820,109.51100000000001
1970-01-01 00:00:00.338783880,109.10700000000001
1970-01-01 00:00:00.338783940,106.671
1970-01-01 00:00:00.338784,103.536
1970-01-01 00:00:00.338784060,110.824
1970-01-01 00:00:00.338784120,111.762
1970-01-01 00:00:00.338784180,106.005
1970-01-01 00:00:00.338784240,103.10799999999999
1970-01-01 00:00:00.338784300,102.14
1970-01-01 00:00:00.338784360,117.425
1970-01-01 00:00:00.338784420,108.271
1970-01-01 00:00:00.338784480,107.0
1970-01-01 00:00:00.338784540,108.557
1970-01-01 00:00:00.338784600,106.03
1970-01-01 00:00:00.338784660,114.721
1970-01-01 00:00:00.338784720,111.59899999999999
1970-01-01 00:00:00.338784780,108.417
1970-01-01 00:00:00.338784840,105.009
1970-01-01 00:00:00.338784900,104.79899999999999
1970-01-01 00:00:00.338784960,110.449
1970-01-01 00:00:00.338785020,102.105
1970-01-01 00:00:00.338785080,104.665
1970-01-01 00:00:00.338785140,105.141
1970-01-01 00:00:00.338785200,98.361
1970-01-01 00:00:00.338785260,127.47399999999999
1970-01-01 00:00:00.338785320,117.89200000000001
1970-01-01 00:00:00.338785380,112.884
1970-01-01 00:00:00.338785440,108.095
1970-01-01 00:00:00.338785500,103.094
1970-01-01 00:00:00.338785560,108.45700000000001
1970-01-01 00:00:00.338785620,101.72200000000001
1970-01-01 00:00:00.338785680,104.131
1970-01-01 00:00:00.338785740,103.27
1970-01-01 00:00:00.338785800,104.126
1970-01-01 00:00:00.338785860,114.96700000000001
1970-01-01 00:00:00.338785920,103.17399999999999
1970-01-01 00:00:00.338785980,103.834
1970-01-01 00:00:00.338786040,102.37100000000001
1970-01-01 00:00:00.338786100,104.553
1970-01-01 00:00:00.338786160,116.48299999999999
1970-01-01 00:00:00.338786220,102.34200000000001
1970-01-01 00:00:00.338786280,106.186
1970-01-01 00:00:00.338786340,105.725
1970-01-01 00:00:00.338786400,102.506
1970-01-01 00:00:00.338786460,108.37299999999999
1970-01-01 00:00:00.338786520,105.31700000000001
1970-01-01 00:00:00.338786580,106.396
1970-01-01 00:00:00.338786640,103.446
1970-01-01 00:00:00.338786700,97.4827
1970-01-01 00:00:00.338786760,101.412
1970-01-01 00:00:00.338786820,97.9168
1970-01-01 00:00:00.338786880,97.2583
1970-01-01 00:00:00.338786940,96.8645
1970-01-01 00:00:00.338787,98.4217
1970-01-01 00:00:00.338787060,119.89200000000001
1970-01-01 00:00:00.338787120,105.60700000000001
1970-01-01 00:00:00.338787180,104.821
1970-01-01 00:00:00.338787240,101.38799999999999
1970-01-01 00:00:00.338787300,98.2786
1970-01-01 00:00:00.338787360,104.771
1970-01-01 00:00:00.338787420,97.2654
1970-01-01 00:00:00.338787480,96.3876
1970-01-01 00:00:00.338787540,95.7514
1970-01-01 00:00:00.338787600,96.6637
1970-01-01 00:00:00.338787660,106.396
1970-01-01 00:00:00.338787720,101.01899999999999
1970-01-01 00:00:00.338787780,103.54
1970-01-01 00:00:00.338787840,103.311
1970-01-01 00:00:00.338787900,98.8357
1970-01-01 00:00:00.338787960,105.131
1970-01-01 00:00:00.338788020,98.6574
1970-01-01 00:00:00.338788080,103.145
1970-01-01 00:00:00.338788140,103.365
1970-01-01 00:00:00.338788200,98.6418
1970-01-01 00:00:00.338788260,111.432
1970-01-01 00:00:00.338788320,106.376
1970-01-01 00:00:00.338788380,105.95
1970-01-01 00:00:00.338788440,101.632
1970-01-01 00:00:00.338788500,101.274
1970-01-01 00:00:00.338788560,103.54
1970-01-01 00:00:00.338788620,95.2026
1970-01-01 00:00:00.338788680,91.2202
1970-01-01 00:00:00.338788740,91.5708
1970-01-01 00:00:00.338788800,87.3309
1970-01-01 00:00:00.338788860,109.595
1970-01-01 00:00:00.338788920,94.2309
1970-01-01 00:00:00.338788980,90.9933
1970-01-01 00:00:00.338789040,87.4853
1970-01-01 00:00:00.338789100,89.2191
1970-01-01 00:00:00.338789160,90.208
1970-01-01 00:00:00.338789220,83.6493
1970-01-01 00:00:00.338789280,85.6635
1970-01-01 00:00:00.338789340,88.4548
1970-01-01 00:00:00.338789400,87.072
1970-01-01 00:00:00.338789460,92.5973
1970-01-01 00:00:00.338789520,87.4695
1970-01-01 00:00:00.338789580,86.6964
1970-01-01 00:00:00.338789640,86.2086
1970-01-01 00:00:00.338789700,80.7288
1970-01-01 00:00:00.338789760,97.7124
1970-01-01 00:00:00.338789820,89.0824
1970-01-01 00:00:00.338789880,93.198
1970-01-01 00:00:00.338789940,97.7872
1970-01-01 00:00:00.338790,96.1269
1970-01-01 00:00:00.338790060,104.29799999999999
1970-01-01 00:00:00.338790120,97.1466
1970-01-01 00:00:00.338790180,98.1991
1970-01-01 00:00:00.338790240,98.5529
1970-01-01 00:00:00.338790300,105.46700000000001
1970-01-01 00:00:00.338790360,112.36200000000001
1970-01-01 00:00:00.338790420,108.12100000000001
1970-01-01 00:00:00.338790480,114.64299999999999
1970-01-01 00:00:00.338790540,121.87
1970-01-01 00:00:00.338790600,120.844
1970-01-01 00:00:00.338790660,141.468
1970-01-01 00:00:00.338790720,134.41899999999998
1970-01-01 00:00:00.338790780,130.513
1970-01-01 00:00:00.338790840,129.189
